match_id,participant_id,teamId,puuid,champion,lane,win,gold_10,xp_10,cs_10,goldEarned,gold_diff_@10min
KR_7575843026,10,200,nsCPLODqlV48XcnT1BPqLtpr9HijZiAK7UObJPDNPXYoQMpa65WhMH89_C_2fGjQv7nt6vaxN22jUw,Leona,UTILITY,0,1802,2108,9,5863,-2482
KR_7576003299,1,100,v2hqivnktUOEXlaNZPcpdyBZjg1IL1eRaKDp-E8K0tw2hLuwzkStQWFcD-0UrY5ldXupi_OD-2YFnw,Gwen,TOP,1,2731,4089,66,12785,214
KR_7576003299,2,100,4pAcnYzDn2fxDWfkJzJVxXOmMC-aOOE2Go9aGKs75njiw8E_JOY9HmRYGrM7dwdnztB_v-RhPi9Y-w,Naafiri,JUNGLE,1,3277,3662,69,12841,214
KR_7576003299,3,100,e-YAcXIvfMj9HsZMHyaGFYyRDDyEn0bLgf8kImpiI31B5K8PGcUReBxcgQsAOjKb2Z_f011aETDtTQ,Neeko,MIDDLE,1,3276,4347,71,10393,214
KR_7576003299,4,100,Pxxy3EBSGR9fjX73sYOTcDTH0k0it-y7M8Qn3Za4vqDU124NxMIT7e4W6tUN8Y6gJEIiMlNkm8yWyw,Varus,BOTTOM,1,3385,3133,71,12789,214
KR_7576003299,5,100,iyvv29rENvbEwpd3kuXqEqLcLQ4BxXbq2bql1E9p9TtY1IQKzSaivCuelH2B92uVHIjOTBE094UtgQ,Elise,UTILITY,1,2205,1985,14,9382,214
KR_7576003299,6,200,R1R72IQuyhN2nsqFgDyLc_8AVVQAUiUyzFxzP-HnyP7nXaFbKBDdYptl5k2qP_EeEbo9-eBcJ5QECw,Kennen,TOP,0,3139,4489,75,10537,-214
KR_7576003299,7,200,BhxUUBbYS3B5bgNIjs_0QuEfbDBOmDP6JZaOdK-4nIpQl9odnPUfC_S8jr0EJcBzl70kXEvQ5szZzw,Hecarim,JUNGLE,0,3678,4417,78,12166,-214
KR_7576003299,8,200,Jp1U9jN8WfF_2heEwLSVyqcao_4MNJAdX2wvgVJZAlf5X0t07xzsn-fSB17-wzScIkuKnQRJ0EdDJA,Qiyana,MIDDLE,0,3238,4211,58,13029,-214
KR_7576003299,9,200,-2-vwO3FCVEM4JBqDZZsc7KEpmx1hhf2CFi0cTl1GajBg3NP7ydBOLoAcdpci9XfxnFvKUaFvqcUKA,Jhin,BOTTOM,0,2659,2668,63,10908,-214
KR_7576003299,10,200,x1CFLx16RLROZVLbWzMYFWMx4s6QSg3wtTUswG4clolhFyDm2mweATUTtbvKVZMhjgArjBL8bkKp0A,Anivia,UTILITY,0,1946,1931,9,7172,-214
KR_7471337219,1,100,Io5a2tq7Wdi4RRUqcmHkIoHKsWf0KhRosmBjQl-3fh6I7YHKRkwsadUh39OAeXE_lcqnfHiGjPriNg,Rumble,TOP,1,2756,3907,70,12367,163
KR_7471337219,2,100,_DKgDwSP-K86PNHynr_ru8gGl-6RA0Qaec4kmiKwsd61M6UOOTq_87PbtLWK9yO7lu_Ay6c9hug5Yw,Skarner,JUNGLE,1,2868,2947,54,13811,163
KR_7471337219,3,100,0XXQAHlGZ5HFhNh15lPFV-SAgSXKh_h2uaqwVFn_-iPXlyhh65-P2TTohX3dzPYlrrhl2IhlaHf5sA,Lux,MIDDLE,1,2985,3678,65,16623,163
KR_7471337219,4,100,kwR20fQz7i2n1sXCy8bf_qyqRR6eAyz_5X2C55FIzqMKaTGAlf01ox5CnlhP22Hqqk75JCzAksS4_w,Corki,BOTTOM,1,3414,2907,70,18884,163
KR_7471337219,5,100,HVqZDsMCYrlhIlCiqTL19JBVsMvr4hXDqNhuJV2xUmCh7IisIHlXTD9hi0etCkzwih9A_-1jDwXVsg,Lulu,UTILITY,1,2289,2273,13,10684,163
KR_7471337219,6,200,JKCNuWo_MUMJj_JIHBe70PclW_iNsiZRDnt9VXFCSwiL6MhqN9IDtgw6Ya3e4BosliC8EsAyBvLFMw,Pantheon,TOP,0,2754,3725,53,12312,-163
KR_7471337219,7,200,9L8EfxZx4xRBMm19EvW_CK1BvMUddNzNn_BBztYUPj11xv2l5IcpG9djlexN6JMQRJ121itNVH87HQ,Nidalee,JUNGLE,0,2834,3040,58,17327,-163
KR_7471337219,8,200,V4-EFCIKKBiIB2Kh436WQF6dZtrP53FSwFoCuNIWcqTobe6XnAKSwyGmbIffHl8EPjX4eHuSoRLL1g,Aurora,MIDDLE,0,3094,3937,65,15925,-163
KR_7471337219,9,200,8jqK8fAXUO2G66k7-J29GtlpBTrAede4M-IyPZ0tpa1p9KCHnKWGY1QknChtHomD17387jIR4dYEYg,Zeri,BOTTOM,0,2780,2573,56,16713,-163
KR_7471337219,10,200,Fm4LJEsmvxgEIs15uNiamOWwJHjidDRiQYqaJ4vCfNXEltnHE7UMAIm-A8iKP0N1GSmcs0EZED-3rg,Maokai,UTILITY,0,2687,2326,14,11389,-163
KR_7576209410,1,100,FdJbZkeBxUzrwwTiQFWJP2qeVD1FfM12X7EypXZaZOZzr3S-Q2PBIXxiItPurdF3uEIVEDStTTHB3g,Kennen,TOP,0,2780,3798,53,10713,-94
KR_7576209410,2,100,2F35usHHoubyemUg2ByLs5ianNhsecQDCRkzaRa2WEY7QZWFPTT0PQmtfqOuU9ed52qjN9ipdgpnGQ,Viego,JUNGLE,0,2840,3374,61,10369,-94
KR_7576209410,3,100,7_PXdQZgpd9Uv9PbJRpB1oe6k9qkW--ZJjJ19Ax5CyuBGJr2uHnZYT9pgFe5t0LA7jVqkuaL47vuuw,Lissandra,MIDDLE,0,3325,4416,75,10899,-94
KR_7576209410,4,100,_jUsbv9enYWgjPZZsSNVYj5G701RCMzC1nVB8gaFcVFDXHzjOCfqts5-1CQfCL2mqpbnJSlzZmhdeg,Varus,BOTTOM,0,3625,3257,73,15145,-94
KR_7576209410,5,100,ny-nh-TFqNTWf3pS7KAhHjo4i3aDDrAmSQdY37oyY0TvCrBbMSL4eVq9HMqf81ZbRQ5_uCWofEUd5Q,Senna,UTILITY,0,2434,2092,7,8538,-94
KR_7576209410,6,200,q5rDF6FAeymu1037CdYK0Ub9_W9pRTsXrsnMmDgfjYKL6IOKT_3WRBc-o-O-aP57C7i4dGOjZBSFNA,Cassiopeia,TOP,1,3093,4241,68,13243,94
KR_7576209410,7,200,d38Wo2aVTChFPHTErR1JRZskuJmHkDk3YVHpqCUDAFI9_t6DwRKs-BnwRZ_GqilItQ6f8hRuueXo8w,LeeSin,JUNGLE,1,3682,3499,73,15700,94
KR_7576209410,8,200,UZoRnqAI2ZXPiTlmw2Rz_hNvmRjCsL_EWwTzbINjObclAhWjsn-6AoEyn7j5nq7phzCKWA0dcE-r-w,Talon,MIDDLE,1,2840,3977,71,16161,94
KR_7576209410,9,200,fcdn7ntHGVjS-bixyzxEqH_ykTqJPXwh_Bdy6X1HX-qQrEQZvhQQvM9jtnWhFXNJEuCjplvA79RnXw,Ashe,BOTTOM,1,2975,3056,61,12902,94
KR_7576209410,10,200,_Q3mVkdBJZflRIRSRXJ7O1qYPUroBZYNhn8hxLg3tEPJrsMLSLkVen6fLWjBR0nN-oN8joudXjtQ-w,Karma,UTILITY,1,2508,2345,20,8799,94
KR_7576449277,1,100,IyGhOkBxt95kbCsyPkIpMy1zFORWKmGBnwy9m1V6YhM8IzoLr4osSTHzITzr53ptYfzYXDNwX5iSGg,Khazix,TOP,0,3302,4085,63,15151,-1084
KR_7576449277,2,100,fL_JE-0V_8D2KXkxeVv_rQCbm5T3_0Qnw7Vl-VxiGyB-r_gW5XkL6Sof1fOvvEZhMqRuv82EHa8Pag,Zyra,JUNGLE,0,3975,2902,49,13229,-1084
KR_7576449277,3,100,s8YRhlay6LXlTHc7ymNDzQjzKI6SHzz89_-kx7plTvelq0YKkTYeTRdcRSHyZt6AMEHQGNBf3Q7n_Q,Azir,MIDDLE,0,2694,3584,50,11977,-1084
KR_7576449277,4,100,VGZ0w45uLjno1Cj0FlX7XS-X23EdqwFIAkYI1jVfJApdaOJHa3Uon5bqkCHYsSEMVmU39qbJ830llw,Kaisa,BOTTOM,0,2801,2690,60,13623,-1084
KR_7576449277,5,100,LxuYUOB76fmRZlmzsdNDyzW-WEpzJA29zszfdKhhhdh2Az3zgvik6Z2LEbu6nlteo-XKgvg3NkME6w,Nautilus,UTILITY,0,2937,2513,9,8749,-1084
KR_7576449277,6,200,2E42P4xlEVoD7ie4b_RqMFGCo_EtMv8tjY4zAHo0ac_PKSB7opXXNHsPu0akZdQ1UvsXPVlrSDPdRA,Nasus,TOP,1,2986,4308,71,13294,1084
KR_7576449277,7,200,UDch65vGJ3zwnaUapKZ6v0as8BZnkS5wYTScfKtyL5w0s0eLATb3bHMRKJ0DJRS9C4YvTSHkGlauYg,Sejuani,JUNGLE,1,3674,3221,54,14210,1084
KR_7576449277,8,200,QGt1mrMfZNNcJEswfQkwDqqW7yyAHIGGfJOn_V3aApXyAj3s_IbVIvoHIrRnlP8zTcBk0rYX7zJK9Q,Ambessa,MIDDLE,1,3854,4378,62,12384,1084
KR_7576449277,9,200,fiudfacMzvVCHkmn7tgQ6oFU60xWjInVT0je_eYkikRwoR2c-a8m3KM-7nQttFnm_pvOsedzUiS2cQ,Tristana,BOTTOM,1,3692,2972,56,17095,1084
KR_7576449277,10,200,U9NijdUdTBa-l-OnV-2NenDxqWrOtt791d0Sg2-g-xfoOsxDy3UEGja6Y0-vXgOhcEND2yrKYWk-ow,Thresh,UTILITY,1,2587,1656,8,8579,1084
KR_7576670409,1,100,fzkyv5NhpQO_-qcuJ44uAA9z6PNXuiggTb9U3u3V9AkBu2R_WqG2Lax15cTHVr1el-lSjbqLZP2jKg,Ambessa,TOP,1,3430,4124,81,12776,1204
KR_7576670409,2,100,ZjhtrG2gWS3YYicBbJGf0KQznTqbcQ0AoEEOMX7zjR_oryB-1ZV_1oZp3fsvS57ddPreIkHQ5lkJ2Q,Vi,JUNGLE,1,3451,2750,51,12405,1204
KR_7576670409,3,100,DEE2_BnsQASbo5ONl-VOA-nVeTvNyIJxFCTQEp4JdWT-4LBNYDifAaovDe2ptAQ5eA_PT4Tr1t6_Ng,Galio,MIDDLE,1,3357,3632,56,13442,1204
KR_7576670409,4,100,RoeQcqUc7zeE74XLF5cXolxqIlt4eUo2UsOeBQaMrDXBOgQTvgUY46A9fxIofTVXfhff2jflFjT-7Q,Ezreal,BOTTOM,1,3654,2972,71,14583,1204
KR_7576670409,5,100,d8jncrBiT5gGx5wV6YTfJUHZGBnXeeGYF03AG6LUsnbvvXnQ18Oa1RYrD6_Y0HLP7HiBrhvoWzievw,Karma,UTILITY,1,2415,1817,10,8634,1204
KR_7576670409,6,200,g9OsH9YLlErJ5JPmG_h_qn1swl_2Fz4bxMvHnTVOpBDR-LXsyRoUYaKXTub8I35gVzFyMy4UQEIsxg,Yasuo,MIDDLE,0,3390,4389,69,10178,-1204
KR_7576670409,7,200,WO8zI2NAsb-IRqlGSKkeyHW2JKubhHaXfrkTNIgYJnYJD14ni0dA0x_Kr8XLn0iXFuJqj2rzBFU_qA,Lillia,JUNGLE,0,3278,3519,68,10853,-1204
KR_7576670409,8,200,xNWix_PWXYrjrSIQwoRlLeYyekW140nGjn5_JGQAlmVoCmF4hieqZnd9UBTcrelkRhMwBBocDshMSQ,Rengar,TOP,0,3280,3376,49,13314,-1204
KR_7576670409,9,200,xOt2umAACYEFtsVtb4cc4zeXXh44WC2BXI6BD_6BaWoLmkrAyBAnv5EmgTLN_-rlkSt-4aQdOId0bA,Jhin,BOTTOM,0,2945,2859,60,11376,-1204
KR_7576670409,10,200,AY3WE1ev7hFwSMH8C4cfyObvi06sxqecHHPnV7oX2ylncmDf7RrSpuJP64lmULeYralF7nGp3EWjQA,Zilean,UTILITY,0,2210,2141,15,6462,-1204
KR_7576791308,1,100,QkoBCJqq-q2NVmrdvteVUoH1oGciZ5m5jX7hIexDgxunwt5q37RZFq-HvnNGA9Lk9MvaG-03lqxSsQ,Jax,TOP,1,3362,3974,68,12921,94
KR_7576791308,2,100,c7o6m66l3vzaLhIzVVp71aoiCWaQcJEa0PK9mymRUTwpPmXKsTfqiBxsM53jWwrALpq0MdiAJONQEg,LeeSin,JUNGLE,1,3347,3699,70,12146,94
KR_7576791308,3,100,cEPHryS9u5tY7QsFwdEYdV22Q9NiFvXVFoU7dwg_PViloFzbd8Q2fiFzMSk3cyNAlcmcLiGtIy1E9w,Taliyah,MIDDLE,1,2842,3496,61,11356,94
KR_7576791308,4,100,DzsD-1kMoxJQj5U-cdrnEA5LC3zYWI1_5vZDcNWkfTdgbVItQJ3FRmEt_3PXVDHXbQqbB27aWIv58g,Lucian,BOTTOM,1,3607,2972,70,13368,94
KR_7576791308,5,100,9mYtxO896KiQi6nKQz_sp_odIhNQl7gP9r1TbdWo_8iwm1sZj3-mRmSNrj06Vxkh5W55xuPIFyTLeg,Pantheon,UTILITY,1,2359,2455,12,8319,94
KR_7576791308,6,200,CPIqHUdYvN6ENJyt01KdA35PprwHlpb4xUqW7D0-Z868jE0lyh3qD7ZanjoaKTfgvGU5knWtidBWDQ,Camille,TOP,0,2600,3982,53,9044,-94
KR_7576791308,7,200,Gaa3vixaqiL1llxqiAZHvcA9wn9c9Xt8lB5wYK_yks0OphyJTagBW-dksuLBvj5bSmLiBjJ4zeoMGw,Lillia,JUNGLE,0,3547,3929,73,10012,-94
KR_7576791308,8,200,eYWJrdgWpc8u6whWWg4pxW-PhTO5cJOCvZ43eZENunowFDmOttqTQI-t2TD0qfRm896Vy2rnTBbjGw,Zoe,MIDDLE,0,3663,4384,76,10107,-94
KR_7576791308,9,200,AY3WE1ev7hFwSMH8C4cfyObvi06sxqecHHPnV7oX2ylncmDf7RrSpuJP64lmULeYralF7nGp3EWjQA,Kaisa,BOTTOM,0,3363,2959,58,9947,-94
KR_7576791308,10,200,2xFItuNWUS8DBOVX13KuMaU4TwdmKZqy4n5ZxBiuXVgutpxgPIgNI9itNjZ38KMJHYiOxwSuiQaNmg,Alistar,UTILITY,0,2250,2194,11,6984,-94
KR_7576880528,1,100,GekC7rWPBieVnHgrRnH3tt-crhgNHNWrq3KynItwXAM0VXx-Wbn28IUDRQTzss4Nv28jb7FM2eH6xg,Gangplank,TOP,1,3518,3961,59,14620,1225
KR_7576880528,2,100,aCvoVR3xCHTDUeYGg6e_6Qz5dmkzok_mwtqkcL2-jAgdxAxK1TI_9-R80uUO2XsM0Ibdc7GE5-7HWQ,Vi,JUNGLE,1,3350,2998,59,11243,1225
KR_7576880528,3,100,4IbsZcaf8ROIx1RV6zzp3D-t-70fULOe8ZrTXFa6Vb_F-ipr6D5nuDpQ3x17MqZ1RkXq75oqhuoMag,Ahri,MIDDLE,1,3339,4379,76,12868,1225
KR_7576880528,4,100,s1Sn7Jn5GJ2jVmfsSZKzXqtQJ8KeJXgYKhUJFe3sjl0eKre1zr3zyP7a4V1tx_qORIIX90Thwbc7cg,Ezreal,BOTTOM,1,3442,2843,70,10352,1225
KR_7576880528,5,100,0IlUjB2V-qVefYJG-pVe_BYjYPlMuONo30pvVbsaWiHBHm_Bq-093eweMmZM41E4zz4QRIiCiLrA6g,Braum,UTILITY,1,2189,2137,11,6703,1225
KR_7576880528,6,200,yVWw_dw9OiAATYprmUmqx9_bN0U7dtK9KhBiC2zHT2H0xfNwe8uPb2DahJXaWBBbsYBhRF6vQagTJQ,Renekton,TOP,0,2592,3418,51,8463,-1225
KR_7576880528,7,200,wTYNerp3ayJ0IHy4DvmE4anSUdy5OeE-0FOuqj-LRuERfNkepeyTCE8EwqrZamaJtAEfhDHUtVXoBg,Ivern,JUNGLE,0,3245,2934,49,9607,-1225
KR_7576880528,8,200,HnHP_BHs2pj5Wp-MfwcCKHFp9DWtDdKgxu2GoJqdahMJlNrViExNR0SMAsoXHIwoN2q-NnVt2p5M5A,Annie,MIDDLE,0,3367,4505,82,13016,-1225
KR_7576880528,9,200,s-Uzwe0l1OeWmi253DYhire0rbmmBXIMzZkZ_YkFr73F2iiUvLxzQ-HV6EcpsjzRZJB1C0oKiJILTw,Jhin,BOTTOM,0,2987,2664,71,12516,-1225
KR_7576880528,10,200,EpI-8_pPtj38Hb7FUr2DSGKgyf0FyvdDQPjKCBc1-vWucSJQ9dmN5zQionm7YxJ3m7OxfymOYn8DQA,Rell,UTILITY,0,2422,2350,22,6933,-1225
KR_7577205815,1,100,2-cKStdoETxfUKUCT2uREiUVgNKuHUlEJ0rYD89KfqCGruZoNj_S7a4natWTxRqcHi6GyWCBREShzQ,Jax,TOP,1,2973,4341,77,13880,776
KR_7577205815,2,100,ciyN7r0A4e-avLXyut2FNyGLiGSSGz3AaqFDdU6zIAE2zXkHuZDrVdmHoV0Z5YHXzXgcfsz882BdiA,Graves,JUNGLE,1,3623,2870,51,13732,776
KR_7577205815,3,100,fdPLem4jgijosrvTtIV0GUyC7cJ4V-Bhz5n2G_PCkTvEckFAeVWXUgcfjxhvWBYJmr953IZ1ZprPPg,Ahri,MIDDLE,1,3463,3617,58,13161,776
KR_7577205815,4,100,kycNOzZVHz9n2VeTGXntGuAMZzH-qhMk4BvYd7anK0EGue_h8qiFsBPwDQvRKLkrXLsQiSs5rXpbHw,Swain,BOTTOM,1,3387,3251,63,12227,776
KR_7577205815,5,100,zBSuhfR9Cv2bc_4GvhiEv3ip7SglTKrCjP2WBLvj670LJr2azmWCGVkz6xJRKaXOeXBPM4kxpanTRw,Shen,UTILITY,1,3000,2424,11,8958,776
KR_7577205815,6,200,Zh-QcpxNauSMljd3bdGsaWM3xuxcgg0N5hog3UQ9XJK8TkBUtq9rKwZIt5z1U7VjUmadBvkmXsJH6g,Rengar,TOP,0,3556,4535,77,13360,-776
KR_7577205815,7,200,Xq-fGBaFWpm7XLqJwy7SyqzsoIYWwTet11gpsh1QCUvm4otB-S2FFfrwli2Sezg9M_iR1AM_8OPPhg,JarvanIV,JUNGLE,0,3889,2613,43,11339,-776
KR_7577205815,8,200,oIgiamrFtpCAwEcwaq6hx7QqXO4VNd9xWMZiza5lyBpFSRD0q6Dw6J4KSYpc7MCDfnxr0nc9hQ0SPg,Sylas,MIDDLE,0,2608,3503,54,9062,-776
KR_7577205815,9,200,8rAjYoa_nSx3wXyVxYCA_A9MMtp3xdgYzfsLi-it9iJYQ2zgbzORQjoCqCY1sKOWujmnS5jEBFwS_g,Jhin,BOTTOM,0,2995,2986,61,9002,-776
KR_7577205815,10,200,MPzUIcjOAHGK2in9Cfn1qt-Mu__v_dm-wXJxzv2NPwoR9Gh4i7fKjVWCnK9Ydz13iFaBnTGHCNPnnw,Neeko,UTILITY,0,2622,2405,14,7656,-776
KR_7577423926,1,100,QkoBCJqq-q2NVmrdvteVUoH1oGciZ5m5jX7hIexDgxunwt5q37RZFq-HvnNGA9Lk9MvaG-03lqxSsQ,Rumble,TOP,1,3680,4584,77,16080,1548
KR_7577423926,2,100,VY0JmNK4wsph8yq62tH99OuvaCxRGV_WkarlG4g8c995FCv0xPXndQL2bD1psq6TtDh2G6rOAzueLg,Ambessa,JUNGLE,1,3081,3148,58,13483,1548
KR_7577423926,3,100,iun3T5NZCFYcIcwr0M2o5hWlAfs7Muow189L-BdmyHFXOuIiNvq4-4Lq_HFZG8l0CCicXtt0OZXvLA,Sylas,MIDDLE,1,2881,4074,58,15570,1548
KR_7577423926,4,100,7f0PZETLPSsSke7X0D5D73gsHFkFyUK_L2v708u8Xn9zsBZZTpQXVEvaGbo69EZIMAUtIjLncQHVVg,Kaisa,BOTTOM,1,3142,2844,63,16278,1548
KR_7577423926,5,100,B9SGeQueVfkj_8eDBp0Mp38xvHex_Pt00hn5EvO8DnAuWtOLXPfrwYwOJxNABeAzvV7hk0PD0oL4WQ,Neeko,UTILITY,1,2446,1947,17,10148,1548
KR_7577423926,6,200,787GDwADO0_MUfgiz_5plRmxiR1c1qOSQtxp8rQTk14g6-rNI3zeXMXZzLVsz7znrot036KBUA9scQ,Renekton,TOP,0,2505,3513,55,11877,-1548
KR_7577423926,7,200,iPNg3jYWI9Z2zimy8KagPqhq_pOHdRArMgewlVUqQyXQGpJonybzVt0JT3pNijUoXxJ2ENnbi5U2BQ,Hecarim,JUNGLE,0,3254,3375,69,15350,-1548
KR_7577423926,8,200,7SLto2ICAtmuNjC0Ug86-krsMRdTMplkRO-oKZlfCxilJzO5EpOWHpdpGOG4cwd19ySaCmhEaSifzA,Ryze,MIDDLE,0,2929,3615,67,14151,-1548
KR_7577423926,9,200,yuoduo9Kib_UXf696-aqv_loPuGtYxwmEs3XkZHZhi2Apde8BG86v14EDBgIRsKDu-p7Z91JkUaX4g,Jhin,BOTTOM,0,2670,2945,60,12285,-1548
KR_7577423926,10,200,9mYtxO896KiQi6nKQz_sp_odIhNQl7gP9r1TbdWo_8iwm1sZj3-mRmSNrj06Vxkh5W55xuPIFyTLeg,Pantheon,UTILITY,0,2324,1844,14,8784,-1548
KR_7577705650,1,100,sJNO1sQnoOpjttxpsq55r40t73muU5a67bR3TDkHzjLiPZty9FHPxo-CrYXel-_IBRA1_CDv86QQ9A,Gragas,TOP,1,2632,3965,54,10899,1218
KR_7577705650,2,100,iPNg3jYWI9Z2zimy8KagPqhq_pOHdRArMgewlVUqQyXQGpJonybzVt0JT3pNijUoXxJ2ENnbi5U2BQ,Hecarim,JUNGLE,1,3344,3330,60,17155,1218
KR_7577705650,3,100,HnHP_BHs2pj5Wp-MfwcCKHFp9DWtDdKgxu2GoJqdahMJlNrViExNR0SMAsoXHIwoN2q-NnVt2p5M5A,Annie,MIDDLE,1,3326,3960,69,17100,1218
KR_7577705650,4,100,Prk4kj0zLfxKFIvVBgReRTAXvmx7saQQ14he7kDw9-0dk4L-kBadpFal_1nCgaVJzaSQBZtbyx4ZdQ,Tristana,BOTTOM,1,3633,3465,69,15019,1218
KR_7577705650,5,100,t9OQu1OeZE8QNcq33cOfry7-IcHoNpuPm2rIwBE2SwvLqw6DK6ZSkcDOaYtYt231l3b1_AjWn1rtBQ,Renata,UTILITY,1,2551,1914,7,9781,1218
KR_7577705650,6,200,fP1a4F6bYyDNIWv7_UJRo3w9GZgcfmTNivGLBsikxMlNTHidxbtlF0mhxmcSV_urjNGCqcbcmYfw_g,Gangplank,TOP,0,2948,4053,67,17684,-1218
KR_7577705650,7,200,C_XL6a_N-x-ItbAaJCTgJuDjJiJBDL__P2SBVU4pSdKSpw4xL0uQKgW1Yai58AiPs8DGtBCHB7no_A,Ekko,JUNGLE,0,3286,3088,53,13186,-1218
KR_7577705650,8,200,CO7ee0mvW8W8DFFckMw0gS6kbDBGw2JUE8GXmPvl1dLCVuImisy6n65LJjKFOmY8llk9dLnYxWbgSQ,Yone,MIDDLE,0,2665,3834,56,11223,-1218
KR_7577705650,9,200,jKbxhffEnu7QjG3CNaFiuHFRtWs1bq6G8Jumrp3hk7tQacUJmXIrwmixgMErtXWctr29NdpZFQOpYA,Kaisa,BOTTOM,0,3099,2937,61,14785,-1218
KR_7577705650,10,200,EsaLblXQHp7nQXlVUaw5cI3MH3aeUG7PumSz3hviVsgOZAk0yQ89742mKy0RFVwdzscb-yxiyoXcDA,Maokai,UTILITY,0,2270,2300,17,9613,-1218
KR_7578027771,1,100,B_0MBlcCwbkmxHl5-qHo8lqGGyVe1fyaa29No-ntdX9dnlVqyJQSx7lf8ENBJ7D5x4G05yUHSs9W2A,Rumble,TOP,1,3421,4548,81,13672,-227
KR_7578027771,2,100,ZjhtrG2gWS3YYicBbJGf0KQznTqbcQ0AoEEOMX7zjR_oryB-1ZV_1oZp3fsvS57ddPreIkHQ5lkJ2Q,Vi,JUNGLE,1,3626,3564,67,11376,-227
KR_7578027771,3,100,7SLto2ICAtmuNjC0Ug86-krsMRdTMplkRO-oKZlfCxilJzO5EpOWHpdpGOG4cwd19ySaCmhEaSifzA,Taliyah,MIDDLE,1,3434,4487,81,11374,-227
KR_7578027771,4,100,-GD4F6bfp0IR-TubU3cWBt9-uFEzekLb2KWRZQ2Alnhyb8yLuU8C7uzId5mrZWSgFiHJNYVjisu5gw,Kaisa,BOTTOM,1,3158,2562,55,12530,-227
KR_7578027771,5,100,U9CEInB_kvuuCdixnSas5XLhBwmv3YWTdz3fr6aYbMI2jBS3-90NgGUo4J-Y7FGgJ9mBZBi6Qnpe2Q,Rakan,UTILITY,1,2455,2302,11,8549,-227
KR_7578027771,6,200,0nZ6-zSBKBHXVBOfzQJokyjO1dZXFq2PB8GSnfXwTm681vkPWPHhkq_zmSJ9C7o6bZX8X2dEsmhvsQ,Gwen,TOP,0,2443,3542,54,9326,227
KR_7578027771,7,200,d2zC8OEgWb4ysKl5zLUMMfq9m1k_BKdzOFHfzqFtK1IpSggKYTucaSARlT23tzHiLOScwITssqhBsA,Zyra,JUNGLE,0,3913,4013,76,10986,227
KR_7578027771,8,200,9fOOg_e_RMc8UuroIibRo0laoRmHv458W7ozRt9Egp1MAw1OWRGNTnP07bvaDSdzNi3GBFQcD7REMQ,Tristana,MIDDLE,0,3539,4375,77,11352,227
KR_7578027771,9,200,W-ZxH6cPofPbcc9OfsW5ecuQC8MerNL3DF5qReKJRVUF68vsOSTJ03rHZwf-tqw5_YWjl8TmQdHMWg,Ezreal,BOTTOM,0,3576,3049,69,11559,227
KR_7578027771,10,200,CfnaFNQh7hJ3FDAC96nykUujen4GC81daGdUAIF6DXZQuFLQQDfEbFDWfXq2tLNlMFJql6qcyMdEDw,Neeko,UTILITY,0,2850,2098,15,7709,227
KR_7578185078,1,100,yWe4CWdVMz6EY31xxjwkX0CwqBEe8k0wtt8wNUUvo6Rtx4YsS2QXk6fXlXMBCNUodOTbzwjhUYsC2Q,Ambessa,TOP,0,3403,4058,56,7647,-1456
KR_7578185078,2,100,bqqX7zhnihpWSc60vHDUrrblNXMAMCK4JUCuKQy628hAxUQ0uoqVqeKx4My0FmPc2gn1pWZwueOOow,MasterYi,JUNGLE,0,2987,2737,40,6599,-1456
KR_7578185078,3,100,l8zCfPZXSxLhSvY_5qa83ADS2nkhHd_R7qI8vrc1NkLLQ3jn11YTMUKgrcuC0hMi8lUM7rRjHPHcog,Sylas,MIDDLE,0,3962,4327,62,8817,-1456
KR_7578185078,4,100,13dJmaCVMrWEYKUEc0RugBuDCADyooFaw4yslOTp__CZ5VWwgPbnojKWwsb0AD9WdnFT_7F8CAvpWA,Tristana,BOTTOM,0,3534,2705,59,7108,-1456
KR_7578185078,5,100,GLMWp55JeNeMngLiJwyD2yYTMtJYqjV5dPSGLg3P_qY-i9J8mF_Ffnnn-64QGFRg0iQ9QC4TQ6V_Lg,Pyke,UTILITY,0,2447,2578,15,5492,-1456
KR_7578185078,6,200,uupOHdCkmdYB-1W3fVeOB7wQ6YXGlFbfdYPqdPG5tLFhxDZEc0DsR4BOutfnO3S4Re76A9Ouv8rGTg,Renekton,TOP,1,3581,4252,68,9109,1456
KR_7578185078,7,200,TC9ip57j84E461uMaffxqd873Qq66Y20W_18mCSR3UyXILOUhez9mksReNfYRP-SfQHeKmf5lf2r7w,Graves,JUNGLE,1,3922,3432,60,10998,1456
KR_7578185078,8,200,_5XcBs7sN8s3Svwn7iRutAT8EkqpT5PmOZCREuPJYUVjy3X9ZDCXTOlMNiTouShTG2_Odyi0Ubb6iw,Galio,MIDDLE,1,3228,3793,54,8971,1456
KR_7578185078,9,200,K9z7SlM2euqrLLzSakMl95L5TpR0yFq-mQWi706iOS9xx63H9TK2hpU6bpdA-DoAg-mlIaL7jkUfXg,Jinx,BOTTOM,1,3441,2836,55,8187,1456
KR_7578185078,10,200,WkXoeq6b0Psd1238WeLRZqdAVZYFM9oRs1kVNvvX4AbMsEg3RtGvJmIzyJb_HI43BOqL2oUb3VhHIw,Nautilus,UTILITY,1,3617,2770,17,7458,1456
