match_id,participant_id,teamId,puuid,champion,lane,gold_10_diff,cs_10_diff,lane_cs_10_diff,jungle_cs_10_diff,xp_10_diff,solo_kills_15_diff,team_damage_pct_diff,damage_to_turrets_diff,vision_score_per_min_diff,total_damage_taken_diff,kill_participation_diff,kills_diff
KR_7484394270,7,200,MNAemi8SKWVM2z0ICdhSQZHyiniX7lDOPzXlwq899x8vkiRBPqmWSmetXRNxr41IvvqXewx90T1pnw,Kindred,JUNGLE,248,1,1,1,134,0,0.0754818946011549,4496,0.8023342771306479,-11029,0.2222222222222222,7
KR_7484394270,3,100,HCmFh-vSFJG900q6dxuf5Saic012nQShBEx34V6wdWbDAggagfW5NMN3kB5wwrqEhGbxcUgoCLS1eg,Akali,MIDDLE,29,9,9,0,141,0,0.03550359418787288,2217,-0.08828980623260785,684,0.1481481481481482,0
KR_7484394270,8,200,vx6dL5HVCa50G6W3vOOEnsYAt2p04Ws8veYgnlvz7s593zZl6qNZ6XTB_EeBCv2YsZlSNDZkkcqblw,Talon,MIDDLE,-29,-9,-9,0,-141,0,-0.03550359418787288,-2217,0.08828980623260785,-684,-0.1481481481481482,0
KR_7484394270,1,100,rhuSHsy_ARFUHPceRanPxOVm59MYYp8HB8wc4DEBHr9WFlxXC_86jtnW8qmp_Z4IExidDG6AWdht4g,Sett,TOP,283,13,13,0,243,0,0.04573970924947671,-1857,0.032559475222087686,4559,-0.1111111111111111,-2
KR_7484394270,6,200,wgpTUraKg-n5BJVf2ZbIYwuyU2DQeOs32468lNIsmkYGlh9Dw4ysa7MD52g7iTPd8mshLolzVjhobw,Gragas,TOP,-283,-13,-13,0,-243,0,-0.04573970924947671,1857,-0.032559475222087686,-4559,0.1111111111111111,2
KR_7484451885,3,100,kWqyW1Xb8_E2zLpJCYzZWaK4qfNeuYcP_6bTAn9neaZuDCJa8ZwsJgKvHD2fNwyshbZPHbLBCgc8nw,Ahri,MIDDLE,-694,-19,-19,0,-256,0,0.0016673244944698795,-189,0.2834251198700264,9335,-0.12521739130434795,2
KR_7484451885,8,200,9rNCgjlkmzuolY6303-ORlgezjitKHMcDiQFVnCt5DHvmhKoTNnwnSNrywMuuyZhilNm3QZbseTFIw,Orianna,MIDDLE,694,19,19,0,256,0,-0.0016673244944698795,189,-0.2834251198700264,-9335,0.12521739130434795,-2
KR_7484451885,1,100,NwNAsPf7G8r9Ug6cS7PiSzXm-zkxMel0kgNqPVRXUdRKbDYdG483otEYjmwsiiEjyGCwntFKXeNhPA,Leblanc,TOP,1630,38,38,0,1533,0,0.1511896767484188,1130,0.25484428155186356,-564,0.49217391304347824,7
KR_7484451885,6,200,kXP-8AzB9CM3WWtVZfS9u88KrtUtzHppsJkB_693CtxKdmMiE59BsjYnQdD2vQVJsMRrw6Vf34GnSg,Kennen,TOP,-1630,-38,-38,0,-1533,0,-0.1511896767484188,-1130,-0.25484428155186356,564,-0.49217391304347824,-7
KR_7484590273,2,100,KkVVvLEdU5m8otYGepncIsZDrqnPlCd5N8_2DvfnjpFIv7zhe-xO4itOjE10T99-q1qbkDsACFJecA,Nidalee,JUNGLE,927,5,5,14,865,0,-0.00279157950143219,2112,0.7061921046297747,-5678,-0.20000000000000007,3
KR_7484590273,9,200,6KAITHM4y1UvaDYoXP5ALa5xm7SxOw4_GE5nk57wSxflDe9H25SRLiry9RXesNDVLBsJd49dHVxOtQ,Nunu,JUNGLE,-927,-5,-5,-14,-865,0,0.00279157950143219,-2112,-0.7061921046297747,5678,0.20000000000000007,-3
KR_7484590273,3,100,wM6IXCcK3epVUj7bamIjmx28vkgO14Nhm2yLfapFDjj_II7GkSNyPyXIBIL0qY3z9oKNGuJSPJD65w,Sylas,MIDDLE,224,-8,-8,0,-472,0,0.005763608528868008,3016,0.1629172683991753,6319,-0.04999999999999993,4
KR_7484590273,8,200,_E8bvWEQew_vT4oqCxHxSyWG3Jx4UkNOjn_9urTXkmVY8hPFIU7WBMkPL6QKRYyiQd2R8KRfveucsw,Qiyana,MIDDLE,-224,8,8,0,472,0,-0.005763608528868008,-3016,-0.1629172683991753,-6319,0.04999999999999993,-4
KR_7484590273,1,100,szHIH56QlFqrdxBina4SffxT6XkT3xoaRAQF5i_j8MFwafwiULgWZpuKpwPW5w7FnmDwrry9jomvoA,Ambessa,TOP,-110,-20,-20,0,-227,0,0.08777577525518512,9119,-0.6986642657908477,-5651,0.35,2
KR_7484590273,6,200,TDllxfDmaxP876Oyp6VRZ-27yiDcXPBhOniHK_5EcrrhJPSB3HrdOukmb3Z3QCkng945Bw8h1grQBg,KSante,TOP,110,20,20,0,227,0,-0.08777577525518512,-9119,0.6986642657908477,5651,-0.35,-2
KR_7484711972,1,100,5VqPlnwU0t8doGgf2D7wRSTzZdtr8J5D5lnd5vOm1FZhku2AC8PX4_mlpO3xT9yJQt08C6yeqikzFQ,Olaf,TOP,183,0,0,0,-128,0,-0.021941174586901313,-8619,-0.3157102948821023,-16050,-0.19367588932806318,-3
KR_7484711972,6,200,aLdGTbpKtagHP4TxcaUTbL8xGp0o46vgYsq4RcToUy4WOFquUrt4SFO1MWHwZgTjX93fnl2vUfdIvg,Tryndamere,TOP,-183,0,0,0,128,0,0.021941174586901313,8619,0.3157102948821023,16050,0.19367588932806318,3
KR_7484986528,3,100,QCSpl7UPCpN7v-k9TO59nVxipbDsP2FtxGgbOlgp3371aetgq7agOH9NNjDXbjF-2JLwtjL-3xt02Q,Irelia,MIDDLE,417,73,73,-52,1181,0,-0.005983930552056899,6047,-0.862554628276856,-11562,0.016129032258064502,-3
KR_7484986528,7,200,oIzEuBCfGWfX9mdNmSRqmH6CpyXsfBT0U1sY3tF5yex8PBtNFbqj5yNDVa-nMY-vfAlJUXpk07geBw,FiddleSticks,MIDDLE,-417,-73,-73,52,-1181,0,0.005983930552056899,-6047,0.862554628276856,11562,-0.016129032258064502,3
KR_7485071115,1,100,OIlC7peRjeMN6sIc6gx7mAyjDWD3a1HfjC3VeU0dxMbsZqQsOcahrcLwBSUPmnUQa9hVJyd4P-vnLA,Maokai,TOP,-606,-46,-46,0,-818,0,-0.08331121092027538,-2118,-0.6652973566329314,19156,-0.2011385199240987,-3
KR_7485071115,8,200,7_PXdQZgpd9Uv9PbJRpB1oe6k9qkW--ZJjJ19Ax5CyuBGJr2uHnZYT9pgFe5t0LA7jVqkuaL47vuuw,Lissandra,TOP,606,46,46,0,818,0,0.08331121092027538,2118,0.6652973566329314,-19156,0.2011385199240987,3
KR_7485152741,2,100,RWNUovfzn1YVFmbcu2VZQAm_ieQ4srLpYQRPVd6SBp-kRJ4iBk1u1AbZv0xb0J_pNd0BVZio6oZ9NQ,Ekko,JUNGLE,-771,-63,-63,39,-2011,0,0.01784266815680402,-5504,0.7388342580123239,16954,0.08080808080808077,-7
KR_7485152741,8,200,N8EqSTo9dhM4nDBWPrp-ULSK6f64NAyM2VPrxhWbiKp95nLreCAqoBtg-F11ng-vX9W5aY_MCELohA,Akshan,JUNGLE,771,63,63,-39,2011,0,-0.01784266815680402,5504,-0.7388342580123239,-16954,-0.08080808080808077,7
KR_7485152741,3,100,ih9aQPPW4xMADtvB4IkZF6Fyv_mPWxSNnFDl46UphaFASrSpBSK7PO9BVCCb-s7ABV9L9fGPbn4StA,Talon,MIDDLE,1223,75,75,-65,769,0,0.01861422394839471,-1065,-0.14305465175727672,596,0.06313131313131315,-1
KR_7485152741,7,200,anpt2RkmvfYbtjnMucfmI1zJTAyDiF6fQJSL0oJrwd48HFI7NUxBReAwPXxdirC8hO1OtAB0nMSiww,Graves,MIDDLE,-1223,-75,-75,65,-769,0,-0.01861422394839471,1065,0.14305465175727672,-596,-0.06313131313131315,1
KR_7485152741,1,100,zFFStctrHdVXt4VsKj14beKDuI8r5rqRx8EmErd9EnbXB5I2mhCAp0tvEZr-F2YHvZ4enGXn-GtUTA,Irelia,TOP,-403,15,15,0,-31,0,-0.1444439375334816,-13308,-0.16892845239121834,493,-0.26262626262626265,-8
KR_7485152741,6,200,ReDR7l3MfyO83PTpyBFbtGuJQQmpVhYI3vbGqp_BgwD2ZelpoidZ-kEt_7HxlnwNsl9pew3nRpO2ZA,Camille,TOP,403,-15,-15,0,31,0,0.1444439375334816,13308,0.16892845239121834,-493,0.26262626262626265,8
KR_7485268749,2,100,2OSEoOByyWzdF-7GfRv1pBi6WFcdYEbMTbUL41khpfBfGZe6w9K7mM75zX1O7jiB-fs1xBykfAii1A,Lillia,JUNGLE,134,1,1,9,26,0,0.0488350950751027,4858,-0.5551845881831887,1824,0.08965517241379317,2
KR_7485268749,7,200,czZcRXyYUWqH9VMdrGZeTpqkZ_pn7wlgh0j3p84ZigqN2e-kfW1yYbJ9kep-vHimtMoMaAH5ZWmjRw,Skarner,JUNGLE,-134,-1,-1,-9,-26,0,-0.0488350950751027,-4858,0.5551845881831887,-1824,-0.08965517241379317,-2
KR_7485268749,1,100,YYkiGgMzW-ysxC4v_LEqc6-zwTnyhvtRRrBDuflF-oCc4iWURAlUlEncsZ1Nvm3X3VMNklyul5rNVw,Rumble,TOP,520,3,3,2,663,0,0.0707214525421054,1492,-0.1392394965806868,-12022,0.2931034482758621,0
KR_7485268749,6,200,YrtgSvcwlTwwc3mykplHVY6FNK7q74DNmQGa7oqbUN4JIjWKinHCm7MAkpuqGH8OnN0dEagZi0xBDg,Jayce,TOP,-520,-3,-3,-2,-663,0,-0.0707214525421054,-1492,0.1392394965806868,12022,-0.2931034482758621,0
KR_7485414681,3,100,kb_v0EIAx9y6xlPUQ_DJzrVm5xlx-v-bZDHTpvmrSk2YB90BUNKbMnU_DFj5ROG3_j-NZ0i8qayLIA,Veigar,MIDDLE,-941,77,77,-68,298,0,-0.030837273196158588,7467,-0.2739523782769283,-28628,-0.15503875968992242,-4
KR_7485414681,7,200,d38Wo2aVTChFPHTErR1JRZskuJmHkDk3YVHpqCUDAFI9_t6DwRKs-BnwRZ_GqilItQ6f8hRuueXo8w,Viego,MIDDLE,941,-77,-77,68,-298,0,0.030837273196158588,-7467,0.2739523782769283,28628,0.15503875968992242,4
KR_7485414681,1,100,YrtgSvcwlTwwc3mykplHVY6FNK7q74DNmQGa7oqbUN4JIjWKinHCm7MAkpuqGH8OnN0dEagZi0xBDg,Gangplank,TOP,907,-1,-1,0,242,0,0.019581106676073712,7117,-0.1258497762013615,3619,0.289405684754522,10
KR_7485414681,6,200,xx4sKrK8-GbFD6Kuyva-KxAqCakbjAW1oetWWX2VRSFiPCRO4MMc3riR2kcH_gP6Ey0u7vZ3cYfxLA,Gnar,TOP,-907,1,1,0,-242,0,-0.019581106676073712,-7117,0.1258497762013615,-3619,-0.289405684754522,-10
KR_7485542950,2,100,AiU6hEM8PQdfI50gyqR1hwAWsPwFd8lZpxasmPmVMImhxhRmauWeXr0oIqrDH9Vrd2AjOOGzl78tIA,Nunu,JUNGLE,-306,3,3,-14,-651,0,-0.14744974501901048,-581,-0.6106224822251556,-7004,-0.19444444444444442,-9
KR_7485542950,7,200,P9paedZt9zpCpm9ok1vXnn9CWScymwAV7YMyhtHHDS7onoqKre2FPvH_1HyrUf2zxNwA0nvOmHPJog,Viego,JUNGLE,306,-3,-3,14,651,0,0.14744974501901048,581,0.6106224822251556,7004,0.19444444444444442,9
KR_7485636818,1,100,MIDCm22qFa1YuFcxFLaBkIs7KblaOevw8hA-tox8aDzf66TKnDvGEm2XJdQpVXBOGoBHqHLvp1nJmw,Jayce,TOP,1193,12,12,0,1539,0,0.04547136463578949,-4811,0.24253249202978922,3481,-0.1111111111111111,-1
KR_7485636818,6,200,YXMDyZoxYFONwUM2Yv2N7MVNOTnIFqnsv_Gs2lRbS7nmP4T889PjX4D9gJJCTW7_RQxvchsNfMvIAA,Irelia,TOP,-1193,-12,-12,0,-1539,0,-0.04547136463578949,4811,-0.24253249202978922,-3481,0.1111111111111111,1
KR_7485770590,2,100,Q4RyyID1Rrr0TFqWBY_RhcWS3WLSnRKASStgxEKwwUjZ0oFiM_uFmJcNBZL-fDT50TrNQCr-JPO79A,Hecarim,JUNGLE,842,1,1,14,991,0,-0.08128171146870139,-607,-0.868236488275428,-186,0.020454545454545392,-3
KR_7485770590,7,200,b2h4pyeLTGEgl5d6sYkQw9Nn2pR6MvXvGVS__QinSxv255IOXUip8iztT68mV2o9n2loadYz9VeXlg,FiddleSticks,JUNGLE,-842,-1,-1,-14,-991,0,0.08128171146870139,607,0.868236488275428,186,-0.020454545454545392,3
KR_7485770590,3,100,P2S8rsCmwZyrM276u9gL-7dChWvm4S0Ozp38ZYhEdD_0uZu6RA3p8CcVI_l6-EZW2gaiS6RgXXIJNA,Vex,MIDDLE,1092,24,24,0,686,0,0.02252924836377282,-4823,-0.499966359407474,-260,-0.040909090909090895,-5
KR_7485770590,8,200,Nc7aCezYrVp_drc0LQkUulFJqZ1PymjbHzRkPd29-bk9e5Ccjpph4fRmiokZYPpLNKJycQ2dN_hBZA,Qiyana,MIDDLE,-1092,-24,-24,0,-686,0,-0.02252924836377282,4823,0.499966359407474,260,0.040909090909090895,5
KR_7485770590,1,100,qy6LFBa4wld3KXdY_UCKtqPnEsKRNhBuGgUdgcpccK2GamJXX0jJQQeH9btJ3XlcvmrE1OKdTuYdiA,Jayce,TOP,963,16,16,0,488,0,0.11591435725293409,6149,-0.03385610454195709,3854,0.38636363636363635,6
KR_7485770590,6,200,wuLC7CriDEJja7D9UYt6Xzmb9VJ83rwqVaxqsUWhQWs7l-xbSKeJiJv2tmpzNMVvn6QJuWR49G2C2A,Yasuo,TOP,-963,-16,-16,0,-488,0,-0.11591435725293409,-6149,0.03385610454195709,-3854,-0.38636363636363635,-6
KR_7485825658,6,200,shSC9R0eGBfVnl3OtmjsqT8vNBx1yfqM4PMz5qwbVdGIqBxVkd_SAXHCXFAEDgVmmaMzHN8Y_MDe3g,Cassiopeia,TOP,-583,10,10,0,1275,0,-0.08368984741207933,-764,-0.0464421343929351,5611,-0.2777777777777778,-2
KR_7485825658,9,200,RAcslrdkK_wkSQtBaC41J4yz-EYYqtN-4y4QH2pIjU7a-PDrS2KeXI0Vqq2r09oOTAqbz4TbDJoZRg,Kaisa,TOP,583,-10,-10,0,-1275,0,0.08368984741207933,764,0.0464421343929351,-5611,0.2777777777777778,2
KR_7485880810,1,100,TnnWBdnBP7TaKjrb0iV46Cre6J4MH6uLuZ3qf-K4VAe1OGechVq4xGISw0qdt1c22jE__zuRIpnRJQ,Ahri,MIDDLE,-1148,-42,-42,0,-469,0,-0.4282193374837652,-18584,-0.40259067526087644,-11041,-0.3645833333333333,-5
KR_7485880810,8,200,xq48jMSekE3VuLaHXHMqrr88eZqIjVWIEqdMas2OJiqmgxQ9-sS-Pohlm6toVVF3Agr7sl9RQ5wong,Azir,MIDDLE,1148,42,42,0,469,0,0.4282193374837652,18584,0.40259067526087644,11041,0.3645833333333333,5
KR_7485880810,3,100,wzeMgl-kYyZGkPCWxN1bFE3Mi1yzbCy4lIlT0qauqnxAzCoKKBCov1EBGDRCYCxCW0aO04wKeiJlrg,Vayne,TOP,-357,24,24,0,-250,0,0.2297341506471144,1019,-0.07238315677920903,-7711,0.09375,2
KR_7485880810,6,200,DIgfWbZIyA_cMuHGaj4RP5Qf8TwzvuoMU1kZDullvn7i0BaKFMuAbmNmLFgn_tYmjK4R7wcZcIYpFw,Trundle,TOP,357,-24,-24,0,250,0,-0.2297341506471144,-1019,0.07238315677920903,7711,-0.09375,-2
KR_7486007531,2,100,x_nF3tEJ6rUJdqmR1O9Fnadlx2l6ruJtNT5Sdct6aBEPmR3JWZK0V8i736JAKXyEHvMzqid_MyeKag,Taliyah,JUNGLE,309,8,8,-18,29,0,-0.0035668360356981843,1117,-0.2756751774639927,-16228,-0.1071428571428571,-1
KR_7486007531,7,200,CjnxeaWjfTZ3BOvV4fhobDlQUqnxOUVhQc9DJt4TY9y3X5WEbJS0DE3JGmXi5qh929dgkD_c3bJAlQ,Viego,JUNGLE,-309,-8,-8,18,-29,0,0.0035668360356981843,-1117,0.2756751774639927,16228,0.1071428571428571,1
KR_7486007531,3,100,z6GTsMQYqrBXp_OBqhrMZwZM-0MDW4FZiwXg6Z_--Fzx76aQFaycSJpuJax2hnQsFyyd1d7i4E9S6w,Qiyana,MIDDLE,1367,-9,-9,0,-143,0,0.006404947732221999,6123,0.7498313324834011,2012,0.059523809523809534,8
KR_7486007531,8,200,8u2Y0sd6_0tEGfLpVe3f4ZttSCFiK5GBeehvxn0ld1vAMSoNA0F-B1WhkiDVuxX8q-bvtxE1tk-5QQ,Aurora,MIDDLE,-1367,9,9,0,143,0,-0.006404947732221999,-6123,-0.7498313324834011,-2012,-0.059523809523809534,-8
KR_7486007531,1,100,fuLZOlEoYDtJ8lOnsLymNaAn95sccl2sB7H_uiaIrHbdM31ZdiWDP0tln3lC3lbSVdLqhHVCDf2aVA,Singed,TOP,241,2,2,0,526,0,-0.023381494313863604,3340,-0.15661204695942965,-5865,-0.0357142857142857,2
KR_7486007531,6,200,DwiExsYt-cPiLp85fXinGoVt9y5RSSqDfNAovEq8HCUF-RW3eUrqLmyjmwj1IFCB1ubS_kwKbkUfwg,Malphite,TOP,-241,-2,-2,0,-526,0,0.023381494313863604,-3340,0.15661204695942965,5865,0.0357142857142857,-2
KR_7486176228,1,100,EQoW2LVpri_UHTt5d8nOooUGatmhFqsh5CMq1kHaEMtZ2uuH7dVRoeaWtoFGaGALL98a086YaQn6bQ,Maokai,TOP,-1796,-18,-18,0,-1235,0,-0.2523862445175494,1361,-0.6795565388239881,6476,-0.24521531100478472,-6
KR_7486176228,6,200,fuLZOlEoYDtJ8lOnsLymNaAn95sccl2sB7H_uiaIrHbdM31ZdiWDP0tln3lC3lbSVdLqhHVCDf2aVA,Singed,TOP,1796,18,18,0,1235,0,0.2523862445175494,-1361,0.6795565388239881,-6476,0.24521531100478472,6
KR_7486311200,2,100,n7AIDl9Yc4wOwcr41Ic6xoDzIBchVvxJPpK8iX8G4DyyNuFpcDPn-fKX5Cok3UDzsoRmu4orPKWqTA,Nidalee,JUNGLE,495,-1,-1,6,360,0,0.1536968375626147,-718,0.5105058553692683,-16898,0.24484848484848487,5
KR_7486311200,7,200,gA0kcu6ZAijRwlCFcT5UdPBV1jWEcitiipoYyvbOKdNYpQlnMyMSbw57f9HB6vfAipSKPIBwPSf40A,Skarner,JUNGLE,-495,1,1,-6,-360,0,-0.1536968375626147,718,-0.5105058553692683,16898,-0.24484848484848487,-5
KR_7486311200,4,100,fJG5cjLrYeUIsZG7w9ifbEhPyaznMOxcRZV74u7EORUO5wYDHjkMmFW8StD4vXvXkYgbBx49QQy4_Q,Yone,MIDDLE,-727,-8,-8,0,931,0,-0.29226262363513866,5491,-0.15593073075652197,4580,-0.5272727272727273,-12
KR_7486311200,9,200,P9eSiyVOfuQGgHSXyk3a11RopivgyuHbkgtLsAuZvLrQAouwTaIfMMJUrooI2UqwoI_ZwcG00ma6vg,Ezreal,MIDDLE,727,8,8,0,-931,0,0.29226262363513866,-5491,0.15593073075652197,-4580,0.5272727272727273,12
KR_7486423706,1,100,IJCa4-dTZE5vzx0yFN-wKEyzVmOe7T0E-48iydcJ8zq2I11R6TORm_KydiZJVHMJV4-JeyuvI0tLcQ,Jayce,TOP,613,10,10,0,589,0,0.0763977492996014,-232,-0.05498707872559261,-5708,0.11079545454545447,-1
KR_7486423706,6,200,L08zbcmCA6M9qyH8nn5BAAvQK6uG09YHkU7lavS1pxV77K1sjFYRHrGx1ua9sJXirBYeEs-6h_QVaw,KSante,TOP,-613,-10,-10,0,-589,0,-0.0763977492996014,232,0.05498707872559261,5708,-0.11079545454545447,1
KR_7486503057,1,100,2kWZ8PHMd8r-JqH6jp6UiZlcZQlg2N4TQCWu7URgiHa2Wq4O_MBLUWyOduXGrGH9KO3__xLfoPIvJw,KSante,TOP,145,76,76,-73,1013,0,0.011708051366065203,4882,-0.6199623812723011,3048,-0.040000000000000036,-5
KR_7486503057,2,100,xDFFhYOduOpaTyZ9VBszwiAdvVNim33nwn0mM3hh0DOG-A06SdIV5J_4eEj8OeF28Z1XJk-Lr0BsFA,Pantheon,TOP,-145,-76,-76,73,-1013,0,-0.011708051366065203,-4882,0.6199623812723011,-3048,0.040000000000000036,5
KR_7486755103,6,200,pHqzuUx7NonxAoHilfDK9isWbPaOcMehsh0B2UkwXFRgWp2DDQnAdTLSSIJxhTC5Pp2_iJmIX0kZNw,Urgot,TOP,-396,-5,-5,0,-102,0,-0.11219282982589618,3459,-0.06879150767935222,-6552,-0.20588235294117652,0
KR_7486755103,8,200,h1SCSY7OeuTxWIK3oMVLM0xRqbbg0txAvCFApegVU9bzTy8p2uAFivkdqebcUcSMo9p421tUdc_2VQ,Cassiopeia,TOP,396,5,5,0,102,0,0.11219282982589618,-3459,0.06879150767935222,6552,0.20588235294117652,0
KR_7486952905,2,100,S5-isyema71phrH0Xcim1BpeAmb9iM9x_atH7lj6R4DW4cmJ0a9e3hxSXBz5eZD_xnPyXmuVciaWKA,Viego,JUNGLE,-664,1,1,2,-78,0,-0.051738422239725815,-13054,0.6000046358095579,-4784,-0.3916666666666666,-6
KR_7486952905,7,200,7B_pgto1GCXIVE0A4PSo14xaPSZcIyUF_s1cy9hQM3XomOmrPHI_17myu0dGT0U7J0hk2kpGmvuMgQ,Nidalee,JUNGLE,664,-1,-1,-2,78,0,0.051738422239725815,13054,-0.6000046358095579,4784,0.3916666666666666,6
KR_7486952905,3,100,0XXQAHlGZ5HFhNh15lPFV-SAgSXKh_h2uaqwVFn_-iPXlyhh65-P2TTohX3dzPYlrrhl2IhlaHf5sA,Mel,MIDDLE,-49,2,2,0,294,0,0.17906893600885387,-2298,-0.2956331648765004,-16251,0.10833333333333328,-1
KR_7486952905,8,200,UQJ0f6mLx3QBY7Bs2TufI52iWjFevbKNn3-VOK-OUrZAt5Uyu_yCtguBeNFcYO3Ic3AOWjyW6A4qzw,Jayce,MIDDLE,49,-2,-2,0,-294,0,-0.17906893600885387,2298,0.2956331648765004,16251,-0.10833333333333328,1
KR_7486952905,1,100,4Up6raifuCEkJED53lb_YI9rmyTvknwYXRTaXbQdPeFmnQ_g67-yGoLcYSYLhKhRx-ljCjBRuCt9DA,Irelia,TOP,-236,-9,-9,0,82,0,-0.007179953365501007,1389,-0.6478696071042516,1608,-0.18333333333333335,-3
KR_7486952905,6,200,2IWjXXEl5tv2_4KL8psls7SN9IHghZLf_fkJgvPazxcRHzREMealsdwlZGhmHpCPuGpeAF9aHfOs8g,Renekton,TOP,236,9,9,0,-82,0,0.007179953365501007,-1389,0.6478696071042516,-1608,0.18333333333333335,3
KR_7487126792,2,100,1O1mxb1l1l8zpxLC1k6GHCWJZuxOqEKpVKlRWWFQbj47KD-r_3OlJ36dKXXM8XednkR850yLc1T26w,Rengar,JUNGLE,2435,-58,-58,62,-431,0,-0.0095554557455029,5250,0.23878919412052257,7239,0.15073529411764708,11
KR_7487126792,6,200,CnRUF4cAVxHbu0Iy6RGRs9mfCJsY1HksXOUMz8w3R_96lS9_QX60kmTOxMB7zs8diiCD44b8wPV5hA,Singed,JUNGLE,-2435,58,58,-62,431,0,0.0095554557455029,-5250,-0.23878919412052257,-7239,-0.15073529411764708,-11
KR_7487315751,2,100,pzRzcTIEpMeIGT87oyK5ZuGHftuM1OxZBiWeIJrqTQbCs3KOfyS3OJa6vKbYP2YDE21Gu3Xo9WuKaQ,Olaf,JUNGLE,554,-90,-90,68,-918,0,-0.07388610855221953,-5192,0.11220952328404987,5923,0.35,1
KR_7487315751,8,200,za95mLSEjXkLETiwfyZgff84sPScT8lJJUHB3_eQb5MPfv_x4v9_bl8hi1RUmuuNJMw2kmThOtpx9A,Vladimir,JUNGLE,-554,90,90,-68,918,0,0.07388610855221953,5192,-0.11220952328404987,-5923,-0.35,-1
KR_7487315751,3,100,KyARHa3rXeNm_rukgUzP3lnk_PNGls_rUgEu9AAL5vplcQLnreunXXhx8PbYoHfJYehyyVecVy7f4g,Katarina,MIDDLE,-566,69,69,-69,807,0,-0.018883616694230998,-2858,-0.3935526151508818,-14753,-0.20000000000000007,-4
KR_7487315751,7,200,movLc_CIAlAPLKy64GHbbu0fNwWlQ9E6yCH3Bn4S5TqbxSjrVT7bkSLMMdGm6DLfWAbYYkGITMXXUg,LeeSin,MIDDLE,566,-69,-69,69,-807,0,0.018883616694230998,2858,0.3935526151508818,14753,0.20000000000000007,4
KR_7487315751,1,100,qy0gL2CPZMrmeUKjIjgv2PyZmTOGfcH-HUiMH_2fCs1iYK4B8yHzYRwiwu9NoH2ZwQpYBGuR5oMSJA,Jayce,TOP,-431,-2,-2,0,-103,0,0.03514882998492269,-5814,0.4233224634978334,-9068,-0.4,-4
KR_7487315751,6,200,3PQ6YBvk1s4J12O2GQc1KsqBQnaP8Esos019Vsjto0xdlDtjpZX5n_pW7W2PEmSEqa2xDb3Crw_IgA,TahmKench,TOP,431,2,2,0,103,0,-0.03514882998492269,5814,-0.4233224634978334,9068,0.4,4
KR_7487467536,1,100,CnRUF4cAVxHbu0Iy6RGRs9mfCJsY1HksXOUMz8w3R_96lS9_QX60kmTOxMB7zs8diiCD44b8wPV5hA,Singed,TOP,-495,-1,-1,0,-684,0,-0.005600782518763808,714,-0.018749046532144376,-11071,-0.04195804195804201,-3
KR_7487467536,6,200,aOSXrJtu-9BjFh8AHHuEQWXFRLCjFsZrKOkiiRCI9I3UHMgM-PdCLz2Krp8GlZ_N9zFz1uj4ZWCfzg,KSante,TOP,495,1,1,0,684,0,0.005600782518763808,-714,0.018749046532144376,11071,0.04195804195804201,3
KR_7487581400,2,100,8Um0Xv7dGnSrOskVMvzAW2cSQNL9Ab_d5mJ-OZixnrOvS2i__OCYPqT1Wxs_AxOymdQ2rBbIEhWOUA,MonkeyKing,JUNGLE,-641,-8,-8,-10,-579,0,-0.019676795407470887,2979,0.0334719027284931,-3736,0.07417582417582419,3
KR_7487581400,8,200,1O1mxb1l1l8zpxLC1k6GHCWJZuxOqEKpVKlRWWFQbj47KD-r_3OlJ36dKXXM8XednkR850yLc1T26w,Rengar,JUNGLE,641,8,8,10,579,0,0.019676795407470887,-2979,-0.0334719027284931,3736,-0.07417582417582419,-3
KR_7487581400,3,100,6r571uB-kh7FHoG0z3PLTmhUI8KSaRnB2PrBbdbWBb1p951c0Axrin7si2W3ArdhnLh3VbmQJ6jSTg,Aurora,MIDDLE,1223,39,39,0,962,0,0.1226533649331866,7477,0.2385655561174128,-10556,0.12087912087912078,4
KR_7487581400,7,200,GVhEtI0pGyRgPpsIJYz9vBWCRGDg8IMVWPEULeQE0K873Tao4sMI7tpRH_pmt-Rp83SKsjAwPfcuXQ,Sylas,MIDDLE,-1223,-39,-39,0,-962,0,-0.1226533649331866,-7477,-0.2385655561174128,10556,-0.12087912087912078,-4
KR_7487581400,1,100,mfBTWz8hcGQRwh3jlqGJE22ByHv3ptgdJc-HM275pp7CG3J-XwVQ_0MP-U4DoPlkOErmbLsp6jEBEw,Ambessa,TOP,-1059,-4,-4,0,-671,0,-0.028181437149343513,-3183,0.6077417516690748,-9069,-0.11538461538461542,2
KR_7487581400,6,200,UFT9kbbZA-mKNs6Ywy-w1PKJd4IyNQiiWW-4Ly5ENnzHc5yNErSvT31FFY7T5g9QZJbmP4mb1vs2_A,Nidalee,TOP,1059,4,4,0,671,0,0.028181437149343513,3183,-0.6077417516690748,9069,0.11538461538461542,-2
KR_7487660679,3,100,Nz6cd19RqBPcnBRa9jVVvGsyOdCnuBpqRq61KL2LgbICVST-aqd9tF4axa9MGmNaG4ePBaJby5-tyg,Jayce,MIDDLE,453,76,76,-53,1350,0,-0.017556914929396816,4475,-0.14077156387878165,17770,-0.2406417112299465,-6
